source,post_url,time,user_id,title,text,likesCount,commentCount,shareCount,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,shared_post_url,shared_post_text,shared_post_media_url,is_ev,conf_score,summary,theme,charge_type,stn_status,operator,landlord,location,sentiment,promo_val,promo_trig,user_impact,comp_insight
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1434994457872028/,4/23/2025,1.22107E+17, ,天悅筲箕灣廣場充電站最新優惠，4月份優惠價，每度電只需 $2.20車場收費首半小時$20,4,0,8, , , , , ,https://www.facebook.com/permalink.php?story_fbid=pfbid0YmGinKxa1RWKBWJi1th3RoHwRYUvVHa4Y69N74uGJmw2xp9Pvbv5kFbk1hGAvHeNl&id=61558353012657,"天悅筲箕灣廣場充電站最新優惠
直流快速充電器 (最高速度 120kW)
4月份優惠價，每度電只需 $2.20

車場收費首半小時$20，隨後每小時$30
 (車場收費以現場通告為準)

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
VEEN TECH 提供電動充電一站式服務, 由設計、安裝，以至客服及營運均可一手包辨．VEEN TECH 擁有多年電動車充電器安裝及營運經驗，歡迎各界查詢。
#veentech #電動車充電", ,TRUE,1,天悅筲箕灣廣場充電站推出4月份最新優惠，直流快速充電器（最高120kW）每度電收費$2.20。停車場收費首半小時$20，其後每小時$30。營辦商為VEEN TECH。,價格動態,快充/超充,營運中,VEEN TECH,Unknown,天悅筲箕灣廣場,Neutral,每度電$2.20（4月份優惠價）；停車場首半小時$20，其後每小時$30,4月份生效,每度電$2.20屬市場具競爭力水平，低於多數快充營辦商常見$2.8-$3.5收費，將吸引週邊車主轉用此站充電，有助提高充電站使用率及車流。,VEEN TECH以低於主流水平的每度電$2.20進駐港島東住宅區快充市場，反映新晉營辦商正以價格戰策略爭奪市場份額，傳統營辦商需考慮調整定價策略或提升增值服務以維持競爭優勢。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1436333984446263/,4/18/2025,pfbid02vdrbQXhaMWdM1sw6dKuk1ix3NWhj6TAioLxRrMX19SVdpagfMqNLb5dtzWn9EPT3l, ,想請問大家有冇用Cornerstone HOME？想搵現有客戶幫忙做推薦人, ,1,0,,,,,, , , ,TRUE,0.95,用戶於社群詢問是否有車主使用Cornerstone HOME家用充電服務，希望現有客戶能擔任推薦人，以獲取推薦優惠或完成申請程序。,充電疑問,中充/慢充,未提及,Cornerstone,Unknown,Unknown,Neutral,None,None,家用充電方案推薦制度有助降低準用戶的決策門檻，透過熟人口碑加速Cornerstone HOME在住宅市場的滲透率。,Cornerstone積極透過推薦計劃拓展家用充電市場，反映營辦商正從公共快充戰場延伸至住宅慢充領域，搶攻車主家中充電的長期黏性客源。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3494164344211928/,4/18/2025,pfbid02sy73yMEvrcgrBCzKtdfWLJmZbDs9NTJ7RxnuPLGJ7qHrVqnT3ze1Hwa9wZtXg42Nl, ,如果喺屋企裝私人充電器，想請教下有邊隻牌子最好用最有保證？,9,6,0, , , , , , , , ,TRUE,0.85,車主在Facebook社群詢問家用私人充電器的品牌推薦，希望了解哪個牌子最好用及最有保證，反映車主正在考慮安裝家居充電方案。,充電疑問,中充/慢充,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3495347337426962,4/18/2025,pfbid02cnYWREp7QnNH26ra18vc6qvLcb7D78LCL6vu2xVdEbRsSZoWAp1TEhUKAMcxcgHwl, ,我有架中國左舦但有香港牌嘅電動車，需要有時在香港充電回內地，請問有無網友能提供國標充電站資訊，感謝感謝,6,12,0, , , , , , , , ,TRUE,0.7,車主擁有一輛掛香港車牌的中國製左舦電動車，正在查詢香港有哪些國標（GB/T）充電站可供充電以便返回內地，尋求社羣用戶提供相關資訊。,充電疑問,未提及,營運中,Unknown,Unknown,Unknown,Neutral,None,None,反映部分持香港車牌的中國製電動車車主正面對國標充電設施不足的問題，需要依賴社羣資訊尋找合適的充電點，影響其用車體驗及跨境出行便利性。,香港充電市場以CCS2/Type 2/CHAdeMO為主，此貼文揭示國標（GB/T）充電設施存在市場缺口，營辦商可考慮增設國標充電槍以吸引中資品牌電動車車主客源。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3495386207423075/,4/18/2025,pfbid0oF6cYqsTAfBDTTaBE2LxoefLs1r1EBzhdaKw54eQAqaTJvLeoJtQRV469gYvFsicl, ,之前已經話按時收費堅離地，但仍然都係你有你鬧，我有我做,7,17,0,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.30808-6/492197396_10170334494635538_6700121842493359697_n.jpg?stp=cp6_dst-jpg_p526x296_tt6&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=lvLjiievuCMQ7kNvwG_aCbe&_nc_oc=Adpb4PPXMiYKdksS1Utv-kLdepd-qJMZfujEzdIT-cvUUNy2mROzs33zIBx29yzX4Kc&_nc_zt=23&_nc_ht=scontent-sjc3-1.xx&_nc_gid=0k7gsFuWPEam3cWU_azNZg&_nc_ss=70289&oh=00_Af4uBu9RkFrdXacbWOXR-mfNzLMJJ2CVT6f0OCldqYlpWg&oe=6A14BD6F, , , , , , , ,TRUE,0.6,車主批評營辦商按時收費政策脫離實際充電需求，認為收費模式不合理，但營辦商無視用戶反對聲音，繼續執行原有收費方案。,價格動態,未提及,未提及,Unknown,Unknown,Unknown,Negative,按時收費（具體金額未提及）,None,按時收費模式會令車主感到不公平，尤其慢充車主需支付更高時間成本，可能驅使用戶轉向採用每度電收費的競爭對手。,用戶持續反彈反映市場對按度電收費（per-kWh）有強烈偏好，採用透明公平的每度電計價模式的營辦商可在用戶體驗上取得競爭優勢，吸引不滿按時收費的車主轉檯。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1430715371633270/,4/17/2025,pfbid02sy73yMEvrcgrBCzKtdfWLJmZbDs9NTJ7RxnuPLGJ7qHrVqnT3ze1Hwa9wZtXg42Nl, ,如果喺屋企裝私人充電器，想請教下有邊隻牌子最好用最有保證？,8,5,0, , , , , , , , ,TRUE,0.7,車主在討論區詢問家用私人充電器品牌推薦，尋求最有保證的牌子意見，屬一般用家經驗交流，未提及具體營辦商、地點或收費資訊。,充電疑問,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
香港電動車充電資訊交流,https://www.facebook.com/366950274676457/posts/1430424328329041,4/17/2025,pfbid0RyEyd6siT1CKzGa6Pr241my7raSV2mxHCvZae4Q7XJBVZwq4NHsDhKjhr3Kc9Z12l,這些是我們公司生產的電動車充電樁，有不同的標準，歐標，國標，美標，適合各種車型，如果你想建立充電站可以聯絡我。,這些是我們公司生產的電動車充電樁，有不同的標準，歐標，國標，美標，適合各種車型，如果你想建立充電站可以聯絡我。phone No. / Whatsapp: +86-18002982105Email: [Kyra@evaisun.com](mailto:Kyra@evaisun.com),3,0,0,https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-6/492007691_651411637857210_1764105003896435384_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=UrO23D-HFYgQ7kNvwGuvSx4&_nc_oc=AdoTJUAhJdsgZWrHmPzqdU6Ea_XtnxW-KZ5IUs7mI-FYjunUepMWprWBLqRgww76-uE&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=oXX_eE87igylEpT1Bs6GJA&_nc_ss=70289&oh=00_Af5VYsqMOhnnyTH2MO713sEnDU9eaGjcYSAyrFalteuF0Q&oe=6A14ECFC, , , , , , , ,TRUE,0.35,內地充電樁製造商的銷售廣告，推廣可生產歐標、國標、美標等多種標準的電動車充電樁，適用於不同車型，並邀請有意建立充電站的人士聯絡查詢。,其他無關,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,內地充電樁製造商在港媒渠道直接銷售硬件，反映跨境供貨鏈活躍，本地營辦商可留意潛在設備供應來源及價格競爭。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3493452590949770/,4/16/2025,pfbid02vdrbQXhaMWdM1sw6dKuk1ix3NWhj6TAioLxRrMX19SVdpagfMqNLb5dtzWn9EPT3l, ,想請問大家有冇用Cornerstone HOME？想搵現有客戶幫忙做推薦人, ,0,0, , , , , , , , ,TRUE,0.85,發文者詢問是否有車主使用Cornerstone HOME家居充電服務，並希望現有用戶能擔任推薦人以協助其申請登記。此為典型的推薦計劃（Referral Program）查詢。,充電疑問,中充/慢充,未提及,Cornerstone,Unknown,Unknown,Neutral,推薦人計劃（具體優惠金額未提及）,需由現有Cornerstone HOME客戶擔任推薦人方可參與,反映消費者傾向透過熟人推薦或轉介優惠來選擇家居充電安裝方案，此模式有助降低新用戶的決策門檻並提升簽約轉化率。,Cornerstone透過推薦人計劃深耕家居充電市場，以口碑行銷降低獲客成本，並鞏固現有用戶忠誠度。此策略對其他營辦商（如Smart Charge、易充站）構成競爭壓力，須加強客戶服務或推出類似轉介獎賞抗衡。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1429578825080258/,4/16/2025,1.22102E+17, ,GBT to CCS2快充轉插3XXX順丰包邮返屋, ,2,0,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/490352348_122196947150113007_438298059655131608_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=SRS_xg1QlEMQ7kNvwGgHWGZ&_nc_oc=AdqNhTY3P9t84DcJyg9CPI4WX9H51roxOw8mJC1xQYyM-9prQW_fNL0UTNoyIyyq0sg&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=k3pMnEBGWNdhcQYQmtHiiQ&_nc_ss=70289&oh=00_Af6rT3qHiIqIX40yy_k-s9CgiDf3Ff4qe0lLcGXRdViHeg&oe=6A14F5F2,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/491680161_122196947234113007_4930430386441763190_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=IDB03kjhmtwQ7kNvwHByNFd&_nc_oc=AdpEBnAxq3ulvAGtBINfpRxDytkqsTkf6b_7-Go9Dpj_WJxPAHpA8-AnYf3WEs34LC4&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=k3pMnEBGWNdhcQYQmtHiiQ&_nc_ss=70289&oh=00_Af7uzwMZ-7cblUBbmG4yvoPpjhBDgJr8opD4HEMnTVeUXA&oe=6A14EB4E,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/491849701_122196947216113007_3052378116983695518_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Zuj60HP9M5UQ7kNvwF5_WGP&_nc_oc=Adov0otiS1RgQxEi3HlGhcyyeMd6kAmz9qwHax2_RrmWoCnMDbz_QkKYApmm67mBsVw&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=k3pMnEBGWNdhcQYQmtHiiQ&_nc_ss=70289&oh=00_Af7npSxb1CQ6ergwy2ymWS9yiF5c97YlZlp1AVW1TtY_WQ&oe=6A14FBAC,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/491505468_122196947264113007_8697550658815312101_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=eKVrCe5Sdx4Q7kNvwHCsveh&_nc_oc=Adp9rXNKiqXgjBF_acoH-0lycAk2sUxsojpJ-FQZYlLX4i9ixTxCK_FsxCVmKlhLeBE&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=k3pMnEBGWNdhcQYQmtHiiQ&_nc_ss=70289&oh=00_Af5iUMWbXLEPUhIIXZrRrBJCynGYazlNAtYdWWY1Dm38xQ&oe=6A14F53E,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/492322125_122196947288113007_7353277696344205900_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=bfcVb50PxOcQ7kNvwGzgzIM&_nc_oc=AdrnfxvYXtuUrPwSYVj6UhNFqx8ijRg0v2hAZfOvm7BzovjkJAqiyiAWaljKXgFKeCU&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=k3pMnEBGWNdhcQYQmtHiiQ&_nc_ss=70289&oh=00_Af7zJsCSDQt7uSSpn9TnElCLiTBvnBlgQ_vnQ5kBgmpilA&oe=6A14FF2E, , , ,TRUE,0.25,貼文為出售GBT to CCS2快充轉接器（售價3XXX港元，順豐包郵）的商業廣告，並非討論充電基礎設施或營辦商，屬於產品銷售帖文。,其他無關,快充/超充,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1431090731637255/,4/12/2025,6.15753E+13, ,又有新野？有無師兄知咩料？,10,3,17,,,,,,https://www.facebook.com/immotors.hk/posts/pfbid025HgEs1c9eKGg6JBWekZkvj7oFdKGaMgU7tQ9c2stjbwNCZS1GP2dksjhFLNgzuJBl,"IM = Intelligent Mobility

IM = IM What I am 

To shape a new era of intelligent travel together with you!

IM is Coming Soon!

-----------------------------------------------------------------

IM = 智能出行

IM = IM What I am 

IM = 與您共建新時代的智慧移動體驗!

IM 即將與您同行!!

#IMMOTORSHK #IMEVHK #SAIC #ELECTRICVEHICLE #EVHONGKONG",https://www.facebook.com/photo/?fbid=122123609282770750&set=a.122123610062770750,TRUE,0.15,有車友發現名為「IM Intelligent Mobility」的新品牌在香港宣傳，疑為上汽集團旗下全新電動車品牌即將登陸香港市場，但貼文僅為品牌預告，未提供具體車款或充電設施資訊。,其他無關,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3488881554740207/,4/11/2025,1.10075E+14, ,Kilowatt x SUPREME 第一彈｜Kilowatt會員尊享免費禮遇喺愛車充電期間唔知做咩好? 唔洗屈喺架車度嘅！Kilowatt 聯乘 SUPREME 推出會員三大尊貴禮遇——只要親臨就近SUPREME店，向職員出示 Kilowatt App即可享以下免費禮遇：-借用充電器 -即磨咖啡或茶 -精美禮物乙份 去邊間SUPREME店?荃灣、啟德、大圍、中環、灣仔、銅鑼灣、尖沙咀都有SUPREME店！小編就推介尖沙咀K11 MUSEA SUPREME店，因為樓下停車場有齊各大充電營運商嘅充電站，唔洗驚無位充電，方便到無得彈 買埋Kilowatt充電券就更加抵啦，每度電低至HK$2.84/kWh，有興趣可以即刻上 Kilowatt App 選購，即買即用！SUPREME店地址：尖沙咀K11 MUSEA 3樓330號舖 電話：2391 1119  營業時間：星期一至日及公眾假期上午11時至下午9時其他SUPREME店地址：[https://www.supreme.vip/home/shoplist.html](https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.supreme.vip%2Fhome%2Fshoplist.html%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR5IvXR2wDuwyp8tCFvBUDHrZDsvu6TkskNxNrrX4ErOnvxFNfAR-zBpNdg0mA_aem_Il_4HlZTRfH551_aevSiPw&h=AT2m7IoKbTdFrlH3lrRJ95a19CjlueNUXvRlKJalfmo0LHTR28_jd-GII8V7VE2mJPDQuZ4mnrWdKiIh_1d3BjzyE1ah6WFx6qFI1aCxd3CymjGnz8Y-rTp19q3dpj_3Wpp6LNkQ6iJ_E85Yt-I&__tn__=-UK-y-R&c[0]=AT3wWxgslPi1A0H6CVBH6ftOpiOPk7LbUnrmLpH9Ulojrnuda9iwtDebKhGonf-rWIX20wRVIiqCwSjKWjS0P_ROzHfDqKyl893ih3jwm8BhRdAPhlPqRWKCgqRdy1A21QzWtMAaAdxMbF4RpiZjkO1Ah18Ypu2mk40Q95coRl8TZQjtsRmL-tTJPhsOm6eswKk2uT-_Q30fJWgoJmDU2ZT41I5LfPxiP1M1ds7bzcrzCWcIvA8FS0dSq1spV2NPo5teKNDacpxlOaH2U4GyhFEvhbFVWr4M2Co) 嚟緊仲有更多會員優惠「Kilowatt x SUPREME 第二彈」敬請期待！[#Kilowatt](https://www.facebook.com/hashtag/kilowatt?__eep__=6&__cft__[0]=AZWdiFTFruVfth3gk7cEjRJjPABTdNGYskAE5aYk-MywR1UgO4hFeFQ6RDStv29h7b9-ZgUG3AxQYvJMh5tXhMz3S2om9FWSuy5y1aEKgJKK04vn3kLvmN4Yz7NmXTuL-mFn3RAuS4wodF3frgce8m7jCdXKY8PisDHiqPI0H8DSvSa3Entupdo3B-6WbNTmBBMJFHDCSUkbAqpkCQyeEqfyEHTe40gNy3GfpV6xQFTADj89N8ChNWN0YyWExTI6cyCP9-RSzq61mVNWdWAtRyIl&__tn__=*NK-y-R) [#SUPREME](https://www.facebook.com/hashtag/supreme?__eep__=6&__cft__[0]=AZWdiFTFruVfth3gk7cEjRJjPABTdNGYskAE5aYk-MywR1UgO4hFeFQ6RDStv29h7b9-ZgUG3AxQYvJMh5tXhMz3S2om9FWSuy5y1aEKgJKK04vn3kLvmN4Yz7NmXTuL-mFn3RAuS4wodF3frgce8m7jCdXKY8PisDHiqPI0H8DSvSa3Entupdo3B-6WbNTmBBMJFHDCSUkbAqpkCQyeEqfyEHTe40gNy3GfpV6xQFTADj89N8ChNWN0YyWExTI6cyCP9-RSzq61mVNWdWAtRyIl&__tn__=*NK-y-R) [#SUPREMESelect](https://www.facebook.com/hashtag/supremeselect?__eep__=6&__cft__[0]=AZWdiFTFruVfth3gk7cEjRJjPABTdNGYskAE5aYk-MywR1UgO4hFeFQ6RDStv29h7b9-ZgUG3AxQYvJMh5tXhMz3S2om9FWSuy5y1aEKgJKK04vn3kLvmN4Yz7NmXTuL-mFn3RAuS4wodF3frgce8m7jCdXKY8PisDHiqPI0H8DSvSa3Entupdo3B-6WbNTmBBMJFHDCSUkbAqpkCQyeEqfyEHTe40gNy3GfpV6xQFTADj89N8ChNWN0YyWExTI6cyCP9-RSzq61mVNWdWAtRyIl&__tn__=*NK-y-R) [#K11MUSEA](https://www.facebook.com/hashtag/k11musea?__eep__=6&__cft__[0]=AZWdiFTFruVfth3gk7cEjRJjPABTdNGYskAE5aYk-MywR1UgO4hFeFQ6RDStv29h7b9-ZgUG3AxQYvJMh5tXhMz3S2om9FWSuy5y1aEKgJKK04vn3kLvmN4Yz7NmXTuL-mFn3RAuS4wodF3frgce8m7jCdXKY8PisDHiqPI0H8DSvSa3Entupdo3B-6WbNTmBBMJFHDCSUkbAqpkCQyeEqfyEHTe40gNy3GfpV6xQFTADj89N8ChNWN0YyWExTI6cyCP9-RSzq61mVNWdWAtRyIl&__tn__=*NK-y-R) [#會員優惠](https://www.facebook.com/hashtag/%E6%9C%83%E5%93%A1%E5%84%AA%E6%83%A0?__eep__=6&__cft__[0]=AZWdiFTFruVfth3gk7cEjRJjPABTdNGYskAE5aYk-MywR1UgO4hFeFQ6RDStv29h7b9-ZgUG3AxQYvJMh5tXhMz3S2om9FWSuy5y1aEKgJKK04vn3kLvmN4Yz7NmXTuL-mFn3RAuS4wodF3frgce8m7jCdXKY8PisDHiqPI0H8DSvSa3Entupdo3B-6WbNTmBBMJFHDCSUkbAqpkCQyeEqfyEHTe40gNy3GfpV6xQFTADj89N8ChNWN0YyWExTI6cyCP9-RSzq61mVNWdWAtRyIl&__tn__=*NK-y-R),3,0,1, , , , , ,"Kilowatt x SUPREME 第一彈｜Kilowatt會員尊享免費禮遇

喺愛車充電期間唔知做咩好? 唔洗屈喺架車度嘅！Kilowatt 聯乘 SUPREME 推出會員三大尊貴禮遇——只要親臨就近SUPREME店，向職員出示 Kilowatt App即可享以下免費禮遇：

1️⃣ 借用充電器 
2️⃣ 即磨咖啡或茶 ☕️
3️⃣ 精美禮物乙份 

去邊間SUPREME店❓
荃灣、啟德、大圍、中環、灣仔、銅鑼灣、尖沙咀都有SUPREME店！小編就推介尖沙咀K11 MUSEA SUPREME店，因為樓下停車場有齊各大充電營運商嘅充電站，唔洗驚無位充電，方便到無得彈✌ 買埋Kilowatt充電券就更加抵啦，每度電低至HK$2.84/kWh，有興趣可以即刻上 Kilowatt App 選購，即買即用！

SUPREME店地址：尖沙咀K11 MUSEA 3樓330號舖 
電話：2391 1119  
營業時間：星期一至日及公眾假期上午11時至下午9時

其他SUPREME店地址：
https://www.supreme.vip/home/shoplist.html

✅ 嚟緊仲有更多會員優惠
「Kilowatt x SUPREME 第二彈」敬請期待！

#Kilowatt #SUPREME #SUPREMESelect #K11MUSEA #會員優惠",https://www.facebook.com/kilowatt.hk/posts/pfbid0euxCTUZbuBB4C5ZqqwPpETsXUteXiod7TJUGqNg9krPq3FwyL52Z54jSKQnXSjNel, ,TRUE,0.85,Kilowatt聯乘SUPREME推出會員免費禮遇，出示Kilowatt App即可享用充電器借用、即磨咖啡及精美禮物。同時推廣Kilowatt充電券，每度電低至HK$2.84/kWh，並推薦尖沙咀K11 MUSEA SUPREME店，因樓下停車場設有各大充電營運商充電站，方便車主充電期間購物消遣。,價格動態,未提及,未提及,Unknown,New World Development（新世界發展）,尖沙咀K11 MUSEA（及其他SUPREME分店：荃灣、啟德、大圍、中環、灣仔、銅鑼灣、尖沙咀）,Positive,每度電低至HK$2.84/kWh；免費借用充電器、免費即磨咖啡或茶、免費精美禮物乙份,即日起生效，須為Kilowatt App會員並親臨SUPREME店向職員出示Kilowatt App。充電券可於Kilowatt App即買即用。,將充電等候時間轉化為消費體驗，吸引車主選擇到設有SUPREME分店的商場停車場充電，透過免費禮遇提升會員忠誠度，同時以低至HK$2.84/kWh充電券價格吸引價格敏感型車主預先購買電券，鎖定長期使用。,此跨行業合作顯示充電平台（Kilowatt）正從純粹價格競爭轉向體驗經濟策略，透過零售合作夥伴提供增值服務以建立品牌差異化。其他充電營辦商及平台應留意此模式，若成功將帶動更多類似跨界合作（如充電+餐飲、充電+購物），改變車主充電時的行為模式與選擇偏好。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3487699378191758/,4/10/2025,pfbid02wvLWUkRsWBLTqAJXUrzLHEFpt6M4Jew9YedUBu7raSCKL2D7oYEwrse7m7M4Di1hl, ,"今日去世貿，個The Point快充位居然冇人排，有冇人試過呢個場？平時去開MOKO見好多人排The Point個收費每15mins, 可以用2500分 / 1000分+ $20 / $35蚊 比錢#銅鑼灣",14,39,0,https://scontent.fhio2-2.fna.fbcdn.net/v/t39.30808-6/512647573_10007475229348967_9216478347478485839_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=GV0OKYJb7_8Q7kNvwFFNGS4&_nc_oc=AdqOWXthuGWxaI8RvkZ4gXDlwV0k6dVmWPBcit9Xc4tBYv-gL-tf31g3kPB1TJOgj8o&_nc_zt=23&_nc_ht=scontent.fhio2-2.fna&_nc_gid=tlB3DADpy7ratp2fnyA0SA&_nc_ss=70289&oh=00_Af6xr95wsxMf1fscop1D__VB2cogvNt7df7sj9-G8_oxoQ&oe=6A14A496,https://scontent.fhio2-2.fna.fbcdn.net/v/t39.30808-6/511195888_10007475219348968_5711227026204572108_n.jpg?stp=dst-jpg_p552x414_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=0gq7P6va6fMQ7kNvwHvL6Cz&_nc_oc=AdphFMK0s5TgN2KBI9TaTovhYnZON_t3pjlWHj4zo-eccbHMOoXOqXrP9EnnPaqqclE&_nc_zt=23&_nc_ht=scontent.fhio2-2.fna&_nc_gid=tlB3DADpy7ratp2fnyA0SA&_nc_ss=70289&oh=00_Af6IjacHlVG8IBpYFMVVTqeizyh4Q7mdDdVixrH6YHc6Bw&oe=6A1491E0, , , , , , ,TRUE,0.95,車主分享銅鑼灣世貿中心The Point快充站無人排隊，與MOKO經常有長龍的情況形成對比。收費模式為每15分鐘計價，選項包括：2500積分兌換、1000積分加20港元、或直接支付35港元。,站點情報,快充/超充,營運中,The Point,新鴻基地產,銅鑼灣世貿中心停車場,Neutral,每15分鐘收費：2500分 / 1000分+$20 / $35,None,車主發現銅鑼灣世貿中心The Point快充位無人排隊，與MOKO經常排長龍形成強烈對比，可能促使其他車主轉往該場地充電，分流MOKO的排隊壓力，並影響車主選址充電的決策。,同一營辦商在不同商場使用率差異極大，反映車主充電行為受地理位置及排隊體驗影響。The Point可考慮利用積分獎勵或動態價格策略，引導車主分流至使用率較低的站點，平衡各場地負載，提升整體基礎設施使用效率。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1429981285081533/,4/9/2025,pfbid035q8QCvRyk6314Uxzis1Z7ws1PKEiFszCdhYo26JhtLqnFRFii4NM4Vt171rNFoAsl, ,請問Tesla國內目的地充電站慢充可以用轉插嗎？,3,12,0,,,,,, , , ,TRUE,0.65,車主詢問在中國內地的Tesla目的地充電站（慢充）能否使用轉插器。屬於一般技術查詢，不涉及香港市場具體設施、價格或營運變動。,充電疑問,中充/慢充,未提及,Tesla,Unknown,Unknown,Neutral,None,None,None,None
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1422700875809574/,3/31/2025,1.18109E+14, ,黎緊週末清明假期，加上免橋費，應該有好多人港車北上除咗塞車之外揸電動車而家都唔駛太擔心，因為已經多咗好多歐標充電站~留言入面有教學#港車北上,33,3,2,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/494202052_1239589778167422_1814604570130055868_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=hCtsm3u-2MUQ7kNvwF7Jgzg&_nc_oc=Adqurn3GwvaLbf770t-jR3wFLTvGcO7az4ngZeHG44yk_JC5pBFu42uee9Fn1E7UA-Q&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=gVd8begO5gQeUvAipgklHw&_nc_ss=70289&oh=00_Af5pn_guomww1p_96aDaS5o14AnXJv4wQstN8svX4tmF2w&oe=6A14CCC0,,,,, , , ,TRUE,0.6,貼文指清明假期加上免橋費，預計大量港人北上，但提醒電動車車主毋須擔心充電問題，因內地已增設更多歐標充電站，留言區附有教學連結。,其他無關,快充/超充,營運中,Unknown,Unknown,Unknown,Positive,None,None,貼文有助消除港車北上電動車車主對充電配套不足的憂慮，鼓勵更多車主在假期選擇駕駛電動車跨境出行。,歐標充電站在內地加速普及，反映港車北上帶動的跨境充電需求持續增長，對同時布局中港兩地充電網絡的營辦商（如Shell Recharge、Tesla）屬利好消息。
電動車好去處分享,https://www.facebook.com/925650898847910/posts/1422096142536714,3/31/2025,pfbid035q8QCvRyk6314Uxzis1Z7ws1PKEiFszCdhYo26JhtLqnFRFii4NM4Vt171rNFoAsl, ,請問各位有冇北上歐標快充站分享，可唔可以用返Tesla充電站？￼,4,3,0,,,,,, , , ,TRUE,0.9,車主詢問北上中國內地時，有哪些歐標（CCS2/Type 2）快充站可供使用，以及能否使用Tesla超級充電站為非Tesla電動車充電，反映跨境充電兼容性的疑問。,充電疑問,快充/超充,未提及,Tesla,Unknown,中國內地,Neutral,None,None,反映香港車主對北上跨境充電的強烈需求，尤其是歐標快充兼容性問題，影響車主選擇跨境充電方案的決策。,顯示Tesla在內地的充電網絡開放程度（是否向非Tesla開放）直接影響香港車主的出行規劃，其他營辦商可把握此兼容性痛點，推出跨境充電漫遊服務。
